image_path,label,split,fold_id,detection_count,slots
tiny_HaGRID/full_set/dislike/a1aa76c9-8eec-4c4b-aae7-593b84cec2c6.jpg,dislike,train,2,1,"{'left': {'present': True, 'score': 0.9899680614471436, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/dislike/a1bb07b3-940a-4aa6-b1fa-2366fe6b125c.jpg,dislike,train,3,1,"{'left': {'present': True, 'score': 0.9937092661857605, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/dislike/a1edb493-9e87-416b-a3f0-c582abe551bb.jpg,dislike,train,1,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9854760766029358, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/a20a249d-9200-40cc-b772-3ea490a7682c.jpg,dislike,train,4,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.998458981513977, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/a20a681e-7ee7-426b-92c4-d685c2bb597d.jpg,dislike,train,4,2,"{'left': {'present': True, 'score': 0.9915525913238525, 'handedness': 'Left'}, 'right': {'present': True, 'score': 0.9919574856758118, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/a2159f1c-bd00-49b3-99ef-d7da4ac99894.jpg,dislike,train,2,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9909377098083496, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/a218e8d8-29f1-4ab1-bfd7-23362f72c8f7.jpg,dislike,train,2,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9538528919219971, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/a221f9dc-42df-47e0-b9de-b06d13389985.jpg,dislike,train,3,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9800472855567932, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/a2285a78-900c-435b-8136-924e159808e8.jpg,dislike,train,0,2,"{'left': {'present': True, 'score': 0.9180626273155212, 'handedness': 'Left'}, 'right': {'present': True, 'score': 0.9016819596290588, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/a2b3dc6a-3d28-4842-9e15-2e18759c4a90.jpg,dislike,train,0,1,"{'left': {'present': True, 'score': 0.9977099299430847, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/dislike/a309df6a-df8d-4d0c-9879-593a54edf2c7.jpg,dislike,train,0,1,"{'left': {'present': True, 'score': 0.9877704977989197, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/dislike/a32685a5-dd1c-402e-8431-bd45bf4dd435.jpg,dislike,train,3,1,"{'left': {'present': True, 'score': 0.9906044602394104, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/dislike/a333b485-b2ce-4aef-8e00-e0a6f35aa490.jpg,dislike,train,3,1,"{'left': {'present': True, 'score': 0.9819764494895935, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/dislike/a36a1a9f-10ea-43dd-8773-fd376530b77e.jpg,dislike,train,1,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.968021035194397, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/a38cad5a-272a-48e5-a058-d9783ae712d7.jpg,dislike,train,3,1,"{'left': {'present': True, 'score': 0.9930605292320251, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/dislike/a393f2d3-f08e-459d-8d1b-b00fc2efd693.jpg,dislike,train,1,2,"{'left': {'present': True, 'score': 0.924369752407074, 'handedness': 'Left'}, 'right': {'present': True, 'score': 0.9969281554222107, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/a3a24342-2cc5-4519-a498-45a8fcd3aff3.jpg,dislike,train,4,2,"{'left': {'present': True, 'score': 0.9859049320220947, 'handedness': 'Left'}, 'right': {'present': True, 'score': 0.9854390025138855, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/a43fdbd2-de68-465b-a6df-b5ad7f8f4f23.jpg,dislike,train,2,1,"{'left': {'present': True, 'score': 0.710566520690918, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/dislike/a4588346-acc6-4214-80eb-ab3bfb17307f.jpg,dislike,train,4,1,"{'left': {'present': True, 'score': 0.7720199823379517, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/dislike/a45f50a3-36b6-4b7a-84d1-15352746699a.jpg,dislike,train,3,1,"{'left': {'present': True, 'score': 0.6845424771308899, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/dislike/a4b3d338-0dd0-4d9f-9e84-3e9b550fc569.jpg,dislike,train,2,1,"{'left': {'present': True, 'score': 0.9879913926124573, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/dislike/a536cbcd-dc20-4aa4-8d4b-253ed3a57bf7.jpg,dislike,train,0,1,"{'left': {'present': True, 'score': 0.9949262738227844, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/dislike/a552b42f-7978-4867-9073-7cb2e2f7b242.jpg,dislike,train,3,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9891014695167542, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/a59661f1-be9b-499f-b057-59e40b352770.jpg,dislike,train,0,1,"{'left': {'present': True, 'score': 0.9957864284515381, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/dislike/a59c1a29-211f-431c-b451-2d339da8e45c.jpg,dislike,train,3,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.8920477628707886, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/a5f8aa22-9eb7-4f1f-a38a-41db1451dae3.jpg,dislike,train,4,1,"{'left': {'present': True, 'score': 0.996493935585022, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/dislike/a6508df1-3ea7-4a44-bb0b-5174f88a138e.jpg,dislike,train,0,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9850137829780579, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/a6584370-a3cf-48e7-bc91-00a5de010f70.jpg,dislike,train,4,1,"{'left': {'present': True, 'score': 0.9654320478439331, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/dislike/a671c7a1-88af-405a-a066-5d74c10d8cbd.jpg,dislike,train,0,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9756113290786743, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/a6762df3-0669-432c-afbe-a03128beceb3.jpg,dislike,train,0,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9742774963378906, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/a679dc65-035d-4067-9b9a-0141d06312ad.jpg,dislike,train,0,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9897779822349548, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/a67da872-6e44-46ed-99f8-56586c094bb4.jpg,dislike,train,1,1,"{'left': {'present': True, 'score': 0.9988659620285034, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/dislike/a6b63d6b-6bd1-41b8-9599-469c233d01c8.jpg,dislike,train,1,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9829080700874329, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/a6dbc2a0-72fb-42ba-923a-8f2ff3283b3f.jpg,dislike,train,1,2,"{'left': {'present': True, 'score': 0.9638397693634033, 'handedness': 'Left'}, 'right': {'present': True, 'score': 0.9867941737174988, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/a7020d88-e6ea-422c-8a3f-6d623a5b1549.jpg,dislike,train,1,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.997029185295105, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/a71eeb38-06ae-40cc-91da-bb6db1e00e85.jpg,dislike,train,3,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9885088205337524, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/a74a42a2-ee67-449f-a4df-b4af0131cd8c.jpg,dislike,train,2,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9456873536109924, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/a74ed8c8-1405-465b-aaec-a8b189f14a9a.jpg,dislike,train,4,1,"{'left': {'present': True, 'score': 0.9875929951667786, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/dislike/a74fc643-4ce0-422c-95c3-a0b62c24e37c.jpg,dislike,train,1,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.7804207801818848, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/a75a14e4-2ff3-47be-a1eb-8cdd229133ec.jpg,dislike,train,0,1,"{'left': {'present': True, 'score': 0.9959496855735779, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/dislike/a77ac4cc-1904-4122-8c02-e479355a1c72.jpg,dislike,train,3,2,"{'left': {'present': True, 'score': 0.9437820315361023, 'handedness': 'Left'}, 'right': {'present': True, 'score': 0.9926862120628357, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/a78c8d91-b02f-499a-8d01-073b5d74973f.jpg,dislike,train,0,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9946330189704895, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/a7a81eed-24d2-456c-b41f-2cca8bbd50de.jpg,dislike,train,0,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9963985681533813, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/a84f95db-785d-42b9-8f7f-5bb8e8d7640e.jpg,dislike,train,2,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9936690926551819, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/a88a22dd-57ae-4240-812f-675edec6bef4.jpg,dislike,train,0,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9887363910675049, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/a8c2ba41-57d9-4fdf-98d8-78843c32374f.jpg,dislike,train,0,1,"{'left': {'present': True, 'score': 0.9854233264923096, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/dislike/a8c3a158-2a78-4866-b76f-1eec75edd939.jpg,dislike,train,3,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9904182553291321, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/a8e5342b-2e0f-4bfb-a2d3-9687f602f84b.jpg,dislike,train,4,1,"{'left': {'present': True, 'score': 0.9815601706504822, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/dislike/a8fdcafc-caca-40dc-adff-276ffc7b2c8e.jpg,dislike,train,3,1,"{'left': {'present': True, 'score': 0.992179274559021, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/dislike/a8fe4547-4b18-4fd1-8e5b-78d9cf62cfbc.jpg,dislike,train,1,2,"{'left': {'present': True, 'score': 0.8716131448745728, 'handedness': 'Left'}, 'right': {'present': True, 'score': 0.9959291815757751, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/a907d022-c950-4977-86ac-a05afbc5a1bb.jpg,dislike,train,2,1,"{'left': {'present': True, 'score': 0.9993637800216675, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/dislike/a962d422-4ecf-4cb6-b251-f5fa8093d0bf.jpg,dislike,train,1,1,"{'left': {'present': True, 'score': 0.9951037168502808, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/dislike/a98e87a4-c26e-4f09-b334-70aeafd9e1cc.jpg,dislike,train,1,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.8158814311027527, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/aa0934b0-ed65-4ffd-a3f8-0241334e56c4.jpg,dislike,train,3,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9916313886642456, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/aa10e9c4-7aea-455f-977a-46f32dee7f11.jpg,dislike,train,1,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.983161449432373, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/aa5a0776-604f-421d-8d70-401f6129c262.jpg,dislike,train,0,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9953225255012512, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/aa5efb21-627d-4c67-b418-357d8ec55472.jpg,dislike,train,0,1,"{'left': {'present': True, 'score': 0.9884570837020874, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/dislike/aac94370-42e1-4018-8d33-cf10e3158c36.jpg,dislike,train,2,2,"{'left': {'present': True, 'score': 0.6390247344970703, 'handedness': 'Left'}, 'right': {'present': True, 'score': 0.9628193378448486, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/ab040a9b-4e18-4c5b-b775-719bbc225d31.jpg,dislike,train,2,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9841551184654236, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/ab0419de-ebb7-4045-b5c1-150069a3a155.jpg,dislike,train,3,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9984056353569031, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/ab74ac96-68be-45ff-8ee0-e2ae952c3590.jpg,dislike,train,3,1,"{'left': {'present': True, 'score': 0.9957792162895203, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/dislike/aba3920e-c282-4668-8b09-81bb9b54b980.jpg,dislike,train,2,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9949206709861755, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/abbcd123-05e1-495f-ab7c-c519bea0ebe0.jpg,dislike,train,1,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.996700644493103, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/abc1c0f3-a9cc-49c9-baa2-156d13db8b5b.jpg,dislike,train,0,1,"{'left': {'present': True, 'score': 0.8912169337272644, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/dislike/abc3fb34-a0b7-4536-aeec-2d84e32138c6.jpg,dislike,train,2,2,"{'left': {'present': True, 'score': 0.9957124590873718, 'handedness': 'Left'}, 'right': {'present': True, 'score': 0.9747560620307922, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/ac1a602a-84a3-4ad3-afa5-409917fe6f3c.jpg,dislike,train,4,1,"{'left': {'present': True, 'score': 0.9957146644592285, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/dislike/ac26b550-c4de-436d-a9e2-e336a00a04a5.jpg,dislike,train,0,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9510051608085632, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/ac69f4c4-4141-4c39-b4e0-946879013eb3.jpg,dislike,train,4,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9863600134849548, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/ac7b782a-a8dc-4096-81fe-3dff3ea2623f.jpg,dislike,train,3,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9841157793998718, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/ac8604c6-fff4-4187-b746-f4931ed00a16.jpg,dislike,train,3,1,"{'left': {'present': True, 'score': 0.989482581615448, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/dislike/acb3893e-e28a-49a5-8103-0fc32b690540.jpg,dislike,train,0,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9904735088348389, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/acc2f2f0-072d-48ac-8e25-a633a9c7d401.jpg,dislike,train,2,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9970283508300781, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/ad042153-3246-4579-811b-cbe34a4c41a5.jpg,dislike,train,3,1,"{'left': {'present': True, 'score': 0.9963046312332153, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/dislike/ad0c83c0-4ea6-4028-970e-2f28b1ef032f.jpg,dislike,train,2,1,"{'left': {'present': True, 'score': 0.9897374510765076, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/dislike/ad4c8e12-38a0-43a3-af39-243dbde3b7ab.jpg,dislike,train,3,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9960389137268066, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/ad5ade13-afb1-418e-b4fa-6e34c5aaf681.jpg,dislike,train,1,1,"{'left': {'present': True, 'score': 0.9945387840270996, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/dislike/ad9e7b66-6544-42c7-86b7-564fc940fa7f.jpg,dislike,train,3,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9956559538841248, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/add4ef5a-b215-4840-b0db-feb9bbd36256.jpg,dislike,train,0,1,"{'left': {'present': True, 'score': 0.9881058931350708, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/dislike/add8cc6d-00b1-49c8-a7a0-998bd7ef6705.jpg,dislike,train,1,1,"{'left': {'present': True, 'score': 0.987485945224762, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/dislike/ae24fe29-4e54-488f-a9da-2d138c2cad4b.jpg,dislike,train,4,1,"{'left': {'present': True, 'score': 0.9929243922233582, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/dislike/ae291cca-7769-4bc9-873f-bbe29e626ac1.jpg,dislike,train,0,2,"{'left': {'present': True, 'score': 0.9944130182266235, 'handedness': 'Left'}, 'right': {'present': True, 'score': 0.9786583185195923, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/ae44121e-7dff-4c57-b001-6284590db150.jpg,dislike,train,1,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9249235987663269, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/ae5ac21e-3680-4421-a2f2-2f6b0dc534a7.jpg,dislike,train,3,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9921733140945435, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/ae95a5b1-5a9d-4b44-a8a1-a7c5eee17da2.jpg,dislike,train,1,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9930320382118225, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/ae983253-f529-4b65-b5bd-58ad6f8245ee.jpg,dislike,train,0,1,"{'left': {'present': True, 'score': 0.9969576001167297, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/dislike/aef5c7ed-4155-4db8-a890-baf1edeffc1c.jpg,dislike,train,0,1,"{'left': {'present': True, 'score': 0.9950405359268188, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/dislike/af0b2b4c-85ab-4917-81a8-e523e6261a64.jpg,dislike,train,3,2,"{'left': {'present': True, 'score': 0.9750757813453674, 'handedness': 'Left'}, 'right': {'present': True, 'score': 0.986242413520813, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/af868b82-1ebf-46c5-848e-c922b8f16cc8.jpg,dislike,train,4,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9274060726165771, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/afdda31c-b5f0-457e-933e-a542fe6d587e.jpg,dislike,train,0,2,"{'left': {'present': True, 'score': 0.8882654905319214, 'handedness': 'Left'}, 'right': {'present': True, 'score': 0.9712441563606262, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/afddb972-5f10-445d-9dba-72fbe813469f.jpg,dislike,train,3,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.983135998249054, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/b08d3ca0-6c56-4733-b042-1830ff92bbc0.jpg,dislike,train,3,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9926709532737732, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/b091f9fb-137c-4fd2-ac7c-0715db9df7c0.jpg,dislike,train,3,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9948731064796448, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/b0af648e-9836-4408-8133-eb7866d78efd.jpg,dislike,train,0,2,"{'left': {'present': True, 'score': 0.9485543966293335, 'handedness': 'Right'}, 'right': {'present': True, 'score': 0.986965000629425, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/b1586e75-93e9-49fd-97b2-e1670d963212.jpg,dislike,train,1,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9941171407699585, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/b1d7f299-5e7a-421b-9547-f121d81d3a70.jpg,dislike,train,3,1,"{'left': {'present': True, 'score': 0.7643213272094727, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/dislike/b1f7cca0-ad68-4142-904a-efcda9872c06.jpg,dislike,train,2,1,"{'left': {'present': True, 'score': 0.9957482814788818, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/dislike/b202842b-30af-4092-b36a-5f51a2e9e617.jpg,dislike,train,2,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9879202842712402, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/b21ddb9b-b4e9-4db9-a59a-263b39b0fcd8.jpg,dislike,train,4,1,"{'left': {'present': True, 'score': 0.9715525507926941, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/dislike/b27692a5-fea4-4ea4-8ed1-ef23c57dba5f.jpg,dislike,train,0,2,"{'left': {'present': True, 'score': 0.937492847442627, 'handedness': 'Left'}, 'right': {'present': True, 'score': 0.9857121109962463, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/b2a65bda-9e88-4712-9be9-787a15697fab.jpg,dislike,train,3,1,"{'left': {'present': True, 'score': 0.9995131492614746, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/dislike/b2a950db-cc96-4ee3-9758-23b3a492a95c.jpg,dislike,train,4,1,"{'left': {'present': True, 'score': 0.9968178868293762, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/dislike/b2a9e173-49db-469b-acbb-6c57a7e35c3c.jpg,dislike,train,1,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9688853025436401, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/b2ccd9c6-e2bf-4b1b-b3f8-8d1c59a4427a.jpg,dislike,train,1,1,"{'left': {'present': True, 'score': 0.9894047379493713, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/dislike/b337435f-9848-4d5a-bdaa-df3f7455a894.jpg,dislike,train,0,1,"{'left': {'present': True, 'score': 0.9874024391174316, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/dislike/b3496de0-e381-43b3-bf6a-a40ab3bb463e.jpg,dislike,train,3,2,"{'left': {'present': True, 'score': 0.9405127167701721, 'handedness': 'Left'}, 'right': {'present': True, 'score': 0.9933578968048096, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/b3512329-bddc-4299-ba33-1a5d37276050.jpg,dislike,train,0,2,"{'left': {'present': True, 'score': 0.964789628982544, 'handedness': 'Left'}, 'right': {'present': True, 'score': 0.9907580018043518, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/dislike/b3950d12-4005-4ace-8c11-cb1a396b0655.jpg,dislike,train,4,1,"{'left': {'present': True, 'score': 0.737572431564331, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/dislike/b3d79d23-102b-4601-ab45-4e3945614622.jpg,dislike,train,1,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9886419177055359, 'handedness': 'Right'}}"
